StudentID,Semester,CGPA,MathScore,ProgrammingScore,DSAScore,ProjectScore
ST10259,1,5.71,62.22,69.96,44.27,57.68
ST10259,2,7.33,59.33,64.5,63.15,83.76
ST10259,3,5.94,59.28,69.45,55.58,61.0
ST10259,4,7.14,70.71,80.72,76.5,77.48
ST10260,1,7.56,79.71,69.14,73.79,80.32
ST10260,2,7.38,66.83,83.53,76.73,63.57
ST10260,3,7.27,75.75,80.13,84.75,80.19
ST10260,4,7.15,68.15,77.63,69.63,66.25
ST10261,1,7.15,74.34,61.26,77.16,67.21
ST10261,2,7.41,82.42,79.87,63.51,74.96
ST10261,3,8.92,80.94,98.49,93.67,100.0
ST10261,4,6.47,65.38,57.65,69.88,62.02
ST10262,1,6.97,70.78,64.97,64.51,72.8
ST10262,2,6.6,58.8,71.57,65.73,66.96
ST10262,3,7.82,79.5,77.82,70.64,82.78
ST10262,4,8.01,74.89,86.33,75.04,75.96
ST10263,1,9.17,94.76,87.91,88.28,90.52
ST10263,2,5.68,50.15,66.48,58.45,59.01
ST10263,3,7.24,75.68,65.58,77.58,59.1
ST10263,4,6.95,62.1,71.18,66.55,63.78
ST10264,1,6.45,62.62,61.86,65.31,74.55
ST10264,2,8.56,79.52,78.83,88.21,80.25
ST10264,3,6.6,69.42,55.2,61.47,76.44
ST10264,4,8.04,81.16,73.67,80.08,85.49
ST10265,1,7.53,76.59,73.8,77.88,74.35
ST10265,2,7.24,69.09,67.41,68.79,68.97
ST10265,3,6.1,51.04,53.26,77.76,53.18
ST10265,4,4.31,38.41,47.58,64.25,40.34
ST10266,1,8.94,83.77,86.86,75.4,90.33
ST10266,2,6.11,64.55,51.43,61.79,68.98
ST10266,3,8.65,88.88,90.11,79.99,86.33
ST10266,4,7.99,69.0,79.57,93.47,78.97
ST10267,1,8.02,64.44,85.73,79.27,82.45
ST10267,2,5.17,45.93,55.56,47.63,48.16
ST10267,3,6.95,61.13,69.74,80.57,76.15
ST10267,4,7.4,75.7,73.86,73.95,68.85
ST10268,1,6.78,64.93,71.53,72.82,57.8
ST10268,2,7.71,83.98,75.24,72.22,79.59
ST10268,3,6.34,59.59,59.52,70.14,58.33
ST10268,4,5.91,58.59,74.36,73.62,61.08
ST10269,1,5.04,52.9,45.81,56.13,50.11
ST10269,2,7.38,74.16,78.75,61.76,69.75
ST10269,3,7.25,74.61,71.56,72.48,67.32
ST10269,4,6.14,62.94,74.06,59.58,61.23
ST10270,1,5.76,59.05,68.16,59.69,58.9
ST10270,2,6.95,73.98,76.31,67.28,66.22
ST10270,3,7.03,73.1,76.99,80.49,79.08
ST10270,4,5.59,45.33,59.78,61.89,53.24
ST10271,1,8.06,74.6,62.74,70.73,84.15
ST10271,2,6.65,76.97,57.87,70.54,71.37
ST10271,3,8.54,82.25,84.22,72.4,88.56
ST10271,4,6.6,60.86,66.83,77.93,74.97
ST10272,1,8.65,84.09,78.85,89.53,76.31
ST10272,2,8.4,83.37,91.69,80.18,89.39
ST10272,3,8.3,89.3,87.93,68.0,87.83
ST10272,4,7.03,68.3,71.96,74.15,67.28
ST10273,1,7.74,73.42,64.58,74.25,82.44
ST10273,2,6.1,68.01,68.89,56.49,63.04
ST10273,3,6.45,71.56,54.08,60.54,76.3
ST10273,4,5.87,58.28,48.48,56.94,57.11
ST10274,1,7.67,64.15,75.24,77.57,76.33
ST10274,2,8.8,86.28,88.86,80.34,78.69
ST10274,3,7.96,68.43,78.32,82.16,74.09
ST10274,4,7.58,65.38,67.07,84.39,72.62
ST10275,1,6.05,51.36,56.86,65.69,65.19
ST10275,2,6.97,68.03,56.5,78.46,78.89
ST10275,3,6.03,52.96,63.08,59.69,73.02
ST10275,4,5.53,47.34,60.89,48.07,44.01
ST10276,1,5.71,60.06,62.4,66.67,59.75
ST10276,2,6.87,63.33,67.84,62.97,68.99
ST10276,3,7.34,57.73,73.72,66.58,67.28
ST10276,4,5.64,56.96,59.49,48.72,60.81
ST10277,1,6.76,73.64,58.21,70.32,62.91
ST10277,2,5.4,48.98,61.6,57.35,52.76
ST10277,3,7.86,73.53,72.26,76.84,70.23
ST10277,4,6.38,74.05,63.12,61.57,67.78
ST10278,1,8.19,78.65,82.47,82.86,79.57
ST10278,2,6.97,75.3,77.27,55.66,66.88
ST10278,3,7.09,59.38,73.92,84.38,77.01
ST10278,4,5.81,62.38,55.96,60.17,61.91
ST10279,1,7.7,79.13,79.31,83.37,76.87
ST10279,2,6.7,65.35,65.72,66.89,70.76
ST10279,3,6.66,63.68,75.88,72.58,62.63
ST10279,4,7.52,78.0,76.22,78.54,80.86
ST10280,1,8.06,74.2,87.86,72.06,90.12
ST10280,2,4.31,39.66,38.0,46.06,48.32
ST10280,3,9.22,94.62,82.59,92.13,96.23
ST10280,4,5.88,49.8,53.59,57.71,63.83
ST10281,1,7.92,58.23,86.11,82.35,75.69
ST10281,2,6.66,74.41,65.81,61.7,75.01
ST10281,3,7.77,75.04,73.07,79.55,79.34
ST10281,4,9.17,96.6,99.21,95.8,92.95
ST10282,1,6.05,63.61,60.38,60.21,59.95
ST10282,2,7.15,81.5,80.11,82.62,70.29
ST10282,3,8.08,74.57,80.92,88.78,81.38
ST10282,4,8.04,75.87,86.31,67.35,88.79
ST10283,1,7.93,86.74,82.1,86.28,76.2
ST10283,2,6.41,61.3,64.79,65.14,66.98
ST10283,3,8.22,80.16,82.08,82.42,89.13
ST10283,4,7.63,84.58,71.84,72.07,82.23
ST10284,1,9.06,88.7,80.86,82.9,91.14
ST10284,2,7.07,60.83,78.33,67.43,56.08
ST10284,3,6.01,66.23,65.73,61.81,62.11
ST10284,4,6.95,59.67,72.25,75.23,68.87
ST10285,1,5.93,46.55,47.95,55.34,65.31
ST10285,2,6.29,57.14,69.11,70.07,55.35
ST10285,3,6.88,63.02,71.09,75.48,64.36
ST10285,4,7.21,61.47,72.98,83.5,73.39
ST10286,1,7.02,57.68,59.68,76.74,81.29
ST10286,2,7.12,63.97,74.25,88.63,67.2
ST10286,3,7.04,82.18,58.24,70.48,74.23
ST10286,4,7.16,76.74,70.11,58.04,78.42
ST10287,1,6.96,64.24,80.04,80.36,69.73
ST10287,2,7.1,70.9,82.42,72.34,69.01
ST10287,3,7.48,64.12,76.84,79.01,79.63
ST10287,4,6.77,57.01,66.77,68.61,56.85
ST10288,1,7.37,88.37,68.18,73.72,59.2
ST10288,2,5.81,55.04,65.23,64.32,65.68
ST10288,3,8.28,76.2,84.74,86.58,80.26
ST10288,4,5.94,52.13,61.57,59.06,48.7
ST10289,1,7.16,54.13,71.28,70.62,59.6
ST10289,2,8.6,83.09,87.29,89.31,93.1
ST10289,3,4.28,41.76,40.43,49.82,52.27
ST10289,4,6.76,62.11,68.15,63.91,70.45
ST10290,1,8.36,75.36,81.25,81.46,84.89
ST10290,2,8.41,90.58,89.72,70.44,74.97
ST10290,3,6.38,74.52,71.24,57.0,60.53
ST10290,4,6.53,72.66,47.74,60.68,79.02
ST10291,1,8.45,78.77,82.79,84.66,85.34
ST10291,2,6.44,70.0,63.67,63.81,60.82
ST10291,3,9.78,89.29,97.27,98.56,94.05
ST10291,4,8.05,94.77,71.94,76.39,86.94
ST10292,1,6.17,72.1,59.68,55.45,60.32
ST10292,2,8.16,83.4,85.69,85.61,75.1
ST10292,3,7.68,80.48,80.05,82.66,85.4
ST10292,4,8.88,82.59,80.98,85.68,89.79
ST10293,1,9.08,83.69,93.57,85.51,91.7
ST10293,2,6.89,60.93,69.74,66.66,77.65
ST10293,3,9.03,90.72,79.11,86.59,100.0
ST10293,4,6.68,75.36,65.21,65.01,67.92
ST10294,1,7.38,83.58,68.13,86.25,68.58
ST10294,2,4.33,44.24,41.66,52.51,52.91
ST10294,3,7.23,77.33,74.09,78.06,73.35
ST10294,4,7.86,81.95,82.47,87.03,83.54
ST10295,1,7.67,72.11,67.1,80.97,79.51
ST10295,2,6.14,56.31,63.71,64.54,63.58
ST10295,3,8.51,79.5,71.49,94.5,80.82
ST10295,4,8.56,91.74,86.1,82.92,83.67
ST10296,1,6.93,68.87,84.65,74.53,74.58
ST10296,2,7.82,77.44,66.95,76.65,71.52
ST10296,3,6.18,43.38,66.35,63.77,74.66
ST10296,4,6.15,60.33,59.19,65.13,64.84
ST10297,1,7.03,75.29,73.62,62.79,65.13
ST10297,2,6.22,53.57,61.35,69.41,69.57
ST10297,3,8.42,92.34,84.98,81.65,87.92
ST10297,4,6.68,51.68,64.91,74.62,68.36
ST10298,1,7.76,70.64,83.48,76.56,78.49
ST10298,2,7.14,61.82,73.68,67.83,65.93
ST10298,3,4.05,26.02,44.77,42.96,42.65
ST10298,4,7.95,70.73,67.64,87.73,83.02
ST10299,1,5.83,46.73,65.86,58.53,71.24
ST10299,2,5.87,61.05,58.63,63.36,67.74
ST10299,3,6.8,61.78,61.76,75.86,72.09
ST10299,4,6.94,69.39,63.44,63.98,76.41
ST10300,1,8.15,76.8,82.05,84.8,86.76
ST10300,2,8.39,82.11,77.64,82.51,67.91
ST10300,3,7.1,67.4,62.04,72.96,69.68
ST10300,4,7.97,76.74,83.96,84.73,91.13
ST10301,1,7.21,65.49,76.72,80.46,63.93
ST10301,2,8.08,80.9,85.26,71.46,90.02
ST10301,3,6.46,61.04,60.06,62.16,56.54
ST10301,4,6.64,42.93,55.16,69.39,60.63
ST10302,1,7.07,69.52,62.03,69.48,73.84
ST10302,2,6.79,64.7,71.42,61.32,58.84
ST10302,3,6.5,60.45,69.37,60.9,74.56
ST10302,4,6.11,57.06,56.96,66.35,63.76
ST10303,1,5.59,45.67,48.47,57.51,60.17
ST10303,2,9.02,81.73,91.29,81.78,76.69
ST10303,3,9.38,99.35,94.9,96.77,91.95
ST10303,4,7.9,72.9,84.13,84.65,71.43
ST10304,1,8.08,74.12,82.92,91.23,75.72
ST10304,2,7.76,78.75,78.02,70.3,83.98
ST10304,3,8.89,89.83,82.21,92.87,90.68
ST10304,4,4.0,33.61,42.25,42.33,44.19
ST10305,1,6.22,69.6,61.46,63.18,60.79
ST10305,2,7.02,44.12,72.13,72.71,74.56
ST10305,3,5.41,54.21,59.64,62.25,63.84
ST10305,4,6.01,67.52,71.52,59.18,63.95
ST10306,1,7.94,78.07,75.53,73.17,82.2
ST10306,2,8.6,78.47,84.64,72.15,100.0
ST10306,3,9.17,95.8,100.0,95.39,96.47
ST10306,4,7.13,73.06,78.66,65.98,78.29
ST10307,1,6.71,56.47,65.4,66.38,63.08
ST10307,2,7.02,69.1,66.48,63.33,71.71
ST10307,3,7.88,86.67,76.91,72.1,71.5
ST10307,4,8.7,85.95,82.82,90.79,93.96
ST10308,1,5.12,57.55,53.6,58.6,57.78
ST10308,2,8.28,78.97,88.51,77.95,81.14
ST10308,3,7.94,73.74,82.08,77.13,80.82
ST10308,4,7.25,72.67,69.04,69.91,77.54
ST10309,1,5.64,44.07,54.51,57.23,68.25
ST10309,2,7.61,77.83,83.37,69.4,76.15
ST10309,3,6.72,67.17,73.94,59.65,54.03
ST10309,4,7.99,83.32,81.2,78.93,97.25
ST10310,1,7.58,76.09,71.44,77.68,78.25
ST10310,2,5.5,62.44,65.86,46.1,59.7
ST10310,3,6.55,62.06,61.13,72.3,77.79
ST10310,4,6.49,65.08,67.55,60.08,59.41
ST10311,1,9.49,93.17,100.0,88.29,79.97
ST10311,2,8.01,75.98,74.37,86.42,78.01
ST10311,3,5.91,52.02,66.52,51.97,56.91
ST10311,4,5.59,63.61,54.4,59.59,59.75
ST10312,1,9.35,88.54,91.81,94.5,91.58
ST10312,2,8.81,88.4,82.95,78.3,81.91
ST10312,3,5.34,45.07,53.52,62.14,49.19
ST10312,4,6.9,60.02,67.85,67.72,74.79
ST10313,1,7.2,67.09,78.17,70.66,71.89
ST10313,2,5.74,74.28,55.91,55.8,45.76
ST10313,3,8.2,87.96,88.11,92.53,86.25
ST10313,4,7.9,68.56,66.63,66.45,85.52
ST10314,1,7.61,75.45,74.85,71.29,85.87
ST10314,2,5.04,35.11,54.56,56.14,50.27
ST10314,3,6.37,66.45,70.32,79.35,63.36
ST10314,4,8.19,79.53,90.69,88.05,82.43
ST10315,1,6.56,63.51,60.09,67.01,72.34
ST10315,2,8.21,81.24,89.69,88.24,81.02
ST10315,3,8.08,90.82,90.8,84.11,71.25
ST10315,4,8.18,78.44,84.87,90.12,76.34
ST10316,1,5.46,60.78,54.03,64.54,59.85
ST10316,2,6.7,62.33,65.29,77.3,62.9
ST10316,3,6.2,53.8,76.02,64.92,53.68
ST10316,4,7.25,69.05,62.24,75.33,67.21
ST10317,1,8.01,82.35,77.51,76.43,82.0
ST10317,2,6.46,60.82,69.57,62.76,73.22
ST10317,3,5.62,56.05,54.01,64.24,56.5
ST10317,4,7.29,69.73,75.61,81.38,72.47
ST10318,1,6.09,40.43,71.0,72.42,64.4
ST10318,2,8.9,95.52,84.65,90.86,80.17
ST10318,3,6.89,56.85,64.45,62.96,81.31
ST10318,4,8.26,83.78,88.48,77.99,90.45
ST10319,1,8.26,76.73,88.17,93.91,76.07
ST10319,2,8.23,84.98,80.21,79.01,84.7
ST10319,3,7.86,93.76,81.69,75.09,76.47
ST10319,4,8.52,84.42,84.11,85.72,90.54
ST10320,1,8.77,79.32,79.52,94.0,96.43
ST10320,2,6.66,67.76,71.59,72.74,60.09
ST10320,3,7.02,55.85,74.75,78.71,74.97
ST10320,4,5.37,36.41,62.9,65.54,60.41
ST10321,1,8.42,86.12,76.3,79.25,84.29
ST10321,2,6.71,63.63,72.72,68.83,70.46
ST10321,3,8.86,95.12,89.13,93.02,94.12
ST10321,4,7.99,66.66,83.7,83.91,73.51
ST10322,1,6.34,62.05,65.88,75.26,61.02
ST10322,2,7.91,75.66,71.66,77.09,84.12
ST10322,3,6.91,54.21,73.75,66.36,64.83
ST10322,4,6.77,61.63,76.72,84.84,66.94
ST10323,1,7.73,75.43,74.89,84.53,74.3
ST10323,2,7.68,74.82,59.47,90.15,75.44
ST10323,3,7.57,81.29,76.11,72.68,82.41
ST10323,4,9.02,93.93,86.24,89.3,87.32
ST10324,1,8.34,78.98,73.03,78.48,75.36
ST10324,2,5.82,60.92,46.84,65.13,52.77
ST10324,3,9.07,72.61,84.47,100.0,91.84
ST10324,4,8.26,82.02,77.48,76.88,86.81
ST10325,1,8.29,73.82,80.31,84.26,81.08
ST10325,2,7.62,71.5,89.11,77.05,74.72
ST10325,3,7.01,63.87,80.06,74.99,66.87
ST10325,4,6.8,68.5,81.71,69.04,74.6
ST10326,1,6.15,63.01,63.26,62.68,63.7
ST10326,2,7.87,60.82,87.89,87.48,80.74
ST10326,3,7.12,72.61,74.56,77.14,71.08
ST10326,4,7.14,71.49,71.68,73.51,65.55
ST10327,1,8.07,78.08,90.45,84.33,83.77
ST10327,2,7.04,66.17,76.79,76.27,72.37
ST10327,3,7.78,74.5,81.65,80.66,79.66
ST10327,4,8.28,86.84,79.61,89.55,74.23
ST10328,1,7.05,61.34,66.86,78.51,68.65
ST10328,2,5.65,53.79,60.72,58.96,45.89
ST10328,3,8.73,86.04,96.28,88.46,90.79
ST10328,4,9.07,83.68,87.65,77.82,90.76
ST10329,1,9.93,96.17,99.14,100.0,98.1
ST10329,2,6.76,62.51,71.17,62.58,74.89
ST10329,3,7.39,59.83,78.79,82.27,77.92
ST10329,4,6.84,64.58,81.97,70.7,63.05
ST10330,1,7.83,79.9,87.7,81.6,77.38
ST10330,2,7.62,73.39,73.02,84.45,77.4
ST10330,3,8.47,81.68,86.64,84.4,79.46
ST10330,4,6.91,63.42,71.63,70.25,65.49
ST10331,1,8.98,92.13,93.96,81.82,84.2
ST10331,2,6.71,50.55,66.65,67.51,67.59
ST10331,3,7.84,74.2,80.05,72.31,57.94
ST10331,4,8.51,86.97,88.53,80.09,79.29
ST10332,1,8.05,79.75,74.41,84.72,82.97
ST10332,2,6.59,46.12,65.73,59.49,66.96
ST10332,3,7.9,66.92,85.38,75.04,68.8
ST10332,4,6.53,58.98,70.87,64.4,71.38
ST10333,1,7.01,70.46,73.88,77.13,65.02
ST10333,2,6.66,75.86,73.05,63.88,74.31
ST10333,3,6.16,73.94,57.18,60.2,65.14
ST10333,4,7.57,76.27,69.74,74.48,82.46
ST10334,1,9.13,100.0,95.93,87.85,91.35
ST10334,2,9.29,83.0,100.0,91.36,88.49
ST10334,3,9.21,93.26,90.63,88.29,83.9
ST10334,4,7.41,66.73,74.27,71.55,67.86
ST10335,1,6.41,69.52,63.97,78.28,51.36
ST10335,2,4.82,50.92,52.13,41.19,48.03
ST10335,3,6.37,64.26,59.16,56.67,65.22
ST10335,4,7.47,56.91,81.66,63.97,69.23
ST10336,1,7.13,74.6,66.69,57.88,76.7
ST10336,2,5.6,64.29,58.76,54.66,60.23
ST10336,3,6.48,69.03,62.34,62.0,69.24
ST10336,4,7.2,72.88,64.89,72.57,65.81
ST10337,1,6.66,67.67,66.64,72.01,64.39
ST10337,2,7.88,73.91,87.85,81.38,70.04
ST10337,3,7.9,78.51,79.85,75.97,67.99
ST10337,4,6.37,66.36,73.6,62.42,55.8
ST10338,1,7.55,80.33,76.8,74.15,76.78
ST10338,2,8.16,78.56,88.6,81.19,76.03
ST10338,3,4.0,32.91,47.64,48.64,42.09
ST10338,4,6.88,72.52,78.71,80.15,66.84
ST10339,1,4.86,51.31,43.55,46.21,49.35
ST10339,2,6.9,59.42,67.75,75.66,73.19
ST10339,3,6.94,60.04,72.86,72.82,68.57
ST10339,4,7.01,80.1,71.37,69.24,61.09
ST10340,1,6.04,63.34,68.94,57.83,60.13
ST10340,2,6.55,55.36,58.21,65.96,62.3
ST10340,3,6.95,68.83,74.84,79.97,72.61
ST10340,4,7.88,72.01,82.33,85.17,84.88
ST10341,1,7.85,68.43,74.73,74.12,60.97
ST10341,2,9.09,86.66,92.52,82.19,87.2
ST10341,3,8.01,80.47,67.14,69.33,85.23
ST10341,4,7.31,79.65,75.8,54.88,80.56
ST10342,1,7.49,74.96,61.26,74.44,77.63
ST10342,2,7.93,76.68,73.17,75.54,79.69
ST10342,3,8.28,76.99,90.98,91.88,56.42
ST10342,4,5.87,61.47,58.99,61.81,71.27
ST10343,1,5.87,63.71,61.62,63.58,57.5
ST10343,2,6.08,50.6,66.61,75.33,66.61
ST10343,3,5.76,56.62,60.25,57.29,62.0
ST10343,4,6.56,70.82,80.97,63.95,68.71
ST10344,1,5.09,55.07,45.5,56.95,58.04
ST10344,2,8.93,86.09,79.4,87.65,88.12
ST10344,3,6.78,60.15,53.5,63.09,86.21
ST10344,4,6.42,58.73,58.51,52.74,69.6
ST10345,1,8.66,83.1,82.82,78.95,81.11
ST10345,2,6.25,66.74,67.5,52.6,76.13
ST10345,3,6.19,69.9,68.04,52.16,62.3
ST10345,4,6.8,64.23,61.41,75.98,56.58
ST10346,1,6.9,46.23,78.71,75.87,63.81
ST10346,2,7.59,58.17,71.4,73.35,73.99
ST10346,3,9.1,85.24,94.0,87.46,92.89
ST10346,4,7.3,64.77,78.29,80.4,66.8
ST10347,1,7.96,91.7,83.9,68.35,77.47
ST10347,2,6.9,55.02,79.86,62.67,69.16
ST10347,3,6.1,64.67,74.01,62.35,59.06
ST10347,4,9.38,99.72,99.57,88.54,90.12
ST10348,1,7.51,78.57,69.69,69.06,74.47
ST10348,2,7.74,70.84,83.03,73.52,84.21
ST10348,3,7.18,61.56,70.76,88.96,61.93
ST10348,4,6.69,75.22,68.45,70.32,60.19
ST10349,1,7.91,80.98,79.68,89.64,76.95
ST10349,2,6.24,66.16,60.21,68.94,59.42
ST10349,3,8.5,81.46,81.24,82.76,91.53
ST10349,4,6.06,49.05,59.73,67.89,68.03
ST10350,1,6.09,57.97,56.71,65.4,59.97
ST10350,2,7.69,60.72,82.14,76.54,83.71
ST10350,3,6.74,63.29,62.84,71.09,76.55
ST10350,4,6.83,62.81,71.11,71.25,68.68
ST10351,1,7.09,71.15,80.49,76.72,83.45
ST10351,2,8.99,90.23,78.58,86.13,92.64
ST10351,3,6.03,61.49,61.25,55.37,62.03
ST10351,4,6.3,71.11,60.93,66.51,63.91
ST10352,1,7.45,69.79,80.97,85.29,68.46
ST10352,2,6.6,67.52,66.94,64.15,63.61
ST10352,3,7.89,75.15,77.55,76.46,69.8
ST10352,4,7.56,61.68,66.08,73.57,74.63
ST10353,1,6.12,65.31,68.8,58.36,59.82
ST10353,2,6.79,59.15,67.65,69.02,56.8
ST10353,3,6.2,54.76,56.69,69.79,71.43
ST10353,4,8.3,72.08,88.04,74.99,78.58
ST10354,1,6.11,59.38,65.44,70.81,67.33
ST10354,2,9.05,91.92,90.4,95.53,100.0
ST10354,3,9.15,82.94,98.62,96.92,96.26
ST10354,4,8.43,78.78,82.81,87.1,79.74
ST10355,1,8.22,82.8,86.4,71.46,93.39
ST10355,2,8.87,86.81,92.64,87.09,98.24
ST10355,3,7.08,68.09,71.96,69.01,68.42
ST10355,4,7.27,74.7,71.84,66.04,64.87
ST10356,1,6.3,60.55,73.67,70.19,60.2
ST10356,2,6.51,63.64,72.82,76.81,64.47
ST10356,3,8.87,79.77,86.72,86.13,81.63
ST10356,4,7.35,63.79,81.55,76.72,72.22
ST10357,1,7.68,78.86,85.24,76.01,71.0
ST10357,2,6.17,56.76,58.0,64.34,65.37
ST10357,3,7.59,74.62,82.22,71.01,67.07
ST10357,4,8.33,79.41,85.32,72.51,89.66
ST10358,1,7.96,77.34,70.85,75.86,79.92
ST10358,2,6.85,61.64,75.58,73.63,58.02
ST10358,3,7.46,76.15,73.65,68.64,73.14
ST10358,4,8.52,87.17,82.93,90.14,100.0
ST10359,1,9.23,87.97,90.31,88.69,89.74
ST10359,2,6.38,53.98,61.73,56.63,77.83
ST10359,3,7.34,88.4,84.1,66.18,64.08
ST10359,4,6.43,64.24,69.48,66.94,68.34
ST10360,1,6.37,66.12,63.66,63.5,53.29
ST10360,2,7.59,68.64,78.12,77.27,68.13
ST10360,3,8.24,74.45,78.05,74.83,88.56
ST10360,4,5.92,50.93,58.04,70.25,64.93
ST10361,1,8.24,87.46,80.78,94.17,90.68
ST10361,2,4.68,40.09,46.43,49.7,44.44
ST10361,3,7.99,67.41,74.66,81.09,76.49
ST10361,4,7.94,60.89,71.57,86.82,78.46
ST10362,1,6.91,61.94,72.77,59.88,72.06
ST10362,2,8.89,89.56,92.2,80.74,82.16
ST10362,3,7.02,60.84,75.19,75.04,68.33
ST10362,4,5.99,55.42,58.95,59.23,49.4
ST10363,1,9.52,91.78,96.11,97.92,96.55
ST10363,2,7.08,59.85,79.18,86.38,72.03
ST10363,3,9.24,90.39,87.98,83.7,99.39
ST10363,4,7.45,65.93,79.09,84.12,74.38
ST10364,1,6.28,62.29,56.02,66.08,65.19
ST10364,2,7.58,76.58,69.63,73.07,79.9
ST10364,3,7.57,74.96,65.97,90.72,74.1
ST10364,4,5.9,52.32,64.57,67.54,59.07
ST10365,1,7.58,61.69,70.4,82.42,70.56
ST10365,2,7.5,66.45,77.51,85.67,73.72
ST10365,3,5.3,54.24,48.28,56.62,57.17
ST10365,4,7.07,65.5,72.32,59.96,67.42
ST10366,1,7.94,83.77,78.24,78.78,82.33
ST10366,2,8.92,85.62,86.09,85.42,80.91
ST10366,3,6.85,52.48,70.4,74.29,63.06
ST10366,4,8.36,88.26,85.71,82.9,91.67
ST10367,1,5.86,55.87,59.54,62.37,65.04
ST10367,2,4.13,46.92,45.89,49.3,44.9
ST10367,3,6.68,73.17,71.14,73.65,62.96
ST10367,4,7.26,60.87,79.41,77.77,72.77
ST10368,1,8.2,77.19,83.71,80.59,78.38
ST10368,2,7.78,73.7,78.46,76.79,79.04
ST10368,3,7.52,69.27,85.52,80.13,82.11
ST10368,4,5.89,50.47,65.87,66.77,59.89
ST10369,1,6.55,65.0,74.85,73.67,64.86
ST10369,2,8.76,89.24,92.16,85.67,86.78
ST10369,3,7.77,75.2,75.64,77.63,74.36
ST10369,4,8.32,74.68,89.92,85.37,90.79
ST10370,1,6.79,59.37,73.01,60.86,76.85
ST10370,2,6.45,74.65,54.14,69.04,70.41
ST10370,3,6.72,71.02,60.88,77.85,62.84
ST10370,4,7.11,66.06,72.3,72.7,81.03
ST10371,1,5.57,45.73,51.58,58.34,61.86
ST10371,2,7.71,71.54,77.75,78.05,74.57
ST10371,3,6.64,74.96,60.26,60.03,66.82
ST10371,4,6.27,60.92,67.54,63.84,56.57
ST10372,1,6.67,55.0,60.4,70.9,72.15
ST10372,2,6.17,63.18,55.46,59.64,63.29
ST10372,3,8.95,93.41,84.08,75.62,100.0
ST10372,4,5.59,63.62,58.26,51.29,54.01
ST10373,1,5.77,61.19,60.84,57.39,63.09
ST10373,2,7.94,91.96,75.93,69.35,82.13
ST10373,3,8.66,86.58,97.04,83.13,81.22
ST10373,4,6.74,71.93,69.3,70.34,72.44
ST10374,1,5.89,67.97,56.79,58.64,56.64
ST10374,2,8.0,78.55,77.43,82.75,84.07
ST10374,3,7.99,78.75,65.86,74.13,82.87
ST10374,4,6.91,75.39,76.45,61.48,73.99
ST10375,1,8.03,71.51,77.81,81.2,74.23
ST10375,2,7.31,80.68,78.14,72.89,67.94
ST10375,3,8.58,91.49,88.02,98.25,87.32
ST10375,4,7.88,80.93,75.31,80.64,68.7
ST10376,1,7.41,64.06,85.17,81.14,79.72
ST10376,2,6.96,76.01,74.83,70.11,73.02
ST10376,3,4.0,37.95,45.83,43.29,37.59
ST10376,4,7.42,79.31,72.72,69.38,64.84
ST10377,1,7.2,77.97,75.34,67.42,75.24
ST10377,2,7.01,61.62,68.2,73.3,72.7
ST10377,3,7.6,70.28,79.76,75.75,74.63
ST10377,4,7.02,63.64,61.25,71.92,84.7
ST10378,1,6.99,60.17,77.55,75.18,70.64
ST10378,2,5.57,51.75,54.1,56.64,46.66
ST10378,3,7.1,63.46,74.17,75.98,74.72
ST10378,4,6.8,66.11,68.9,73.49,69.57
ST10379,1,5.97,64.82,64.45,68.41,55.01
ST10379,2,6.05,70.58,47.56,58.59,61.49
ST10379,3,8.89,97.7,80.93,98.0,85.97
ST10379,4,7.96,85.94,74.54,68.88,87.27
ST10380,1,5.78,53.87,48.76,58.12,58.32
ST10380,2,8.06,74.93,86.98,70.4,84.89
ST10380,3,9.16,89.1,88.27,98.26,94.7
ST10380,4,8.06,75.25,76.52,81.43,72.64
ST10381,1,4.87,48.18,38.12,52.85,54.71
ST10381,2,8.56,82.67,70.01,79.7,86.03
ST10381,3,7.29,68.72,74.36,61.78,74.28
ST10381,4,6.49,62.65,69.46,63.88,68.38
ST10382,1,6.27,62.35,53.78,63.97,65.61
ST10382,2,7.87,80.62,78.21,83.55,77.82
ST10382,3,7.83,81.47,77.14,82.91,72.88
ST10382,4,7.6,76.26,84.19,83.28,72.19
ST10383,1,7.26,73.04,79.44,72.23,79.51
ST10383,2,8.16,77.32,84.16,92.34,77.89
ST10383,3,7.17,71.39,72.11,72.97,71.02
ST10383,4,5.25,64.18,59.87,57.46,50.27
ST10384,1,7.96,65.47,78.61,69.12,88.41
ST10384,2,4.56,41.79,41.92,56.77,45.18
ST10384,3,5.82,45.89,46.86,66.16,63.27
ST10384,4,6.04,59.22,49.02,63.98,54.78
ST10385,1,8.37,79.17,88.41,82.56,86.78
ST10385,2,7.66,80.66,76.74,76.92,79.44
ST10385,3,5.64,56.89,57.42,57.06,55.73
ST10385,4,7.62,70.07,80.21,89.45,79.74
ST10386,1,7.38,70.07,77.36,77.72,79.02
ST10386,2,7.61,62.11,66.9,83.14,72.0
ST10386,3,5.91,62.32,56.44,67.18,63.63
ST10386,4,9.27,100.0,95.92,84.2,100.0
ST10387,1,6.02,47.19,65.38,58.94,74.39
ST10387,2,8.14,92.19,93.9,77.95,84.05
ST10387,3,6.79,63.6,68.54,62.51,75.62
ST10387,4,6.13,43.92,66.48,62.95,67.14
ST10388,1,7.32,72.56,79.66,71.84,63.8
